user_id,order_id,skill,correct,ms_first_response,hint_count,attempt_count
78785,23214092,Finding Percents,0,87547,2,1
78785,23215413,Finding Percents,1,30578,0,1
78785,30298914,Finding Percents,0,46936,0,0
78785,30299007,Finding Percents,0,489382,0,1
78785,30299482,Finding Percents,1,37881,0,1
78785,30299502,Finding Percents,1,24724,0,1
78785,30299522,Finding Percents,1,71100,0,1
78803,22133141,Finding Percents,0,158339,0,3
78803,22133550,Finding Percents,1,130445,0,1
78803,22133780,Finding Percents,1,74386,0,1
78803,22134115,Finding Percents,1,77641,0,1
78804,22133054,Finding Percents,1,164560,0,1
78804,22134598,Finding Percents,1,59109,0,1
78804,22134899,Finding Percents,1,84905,0,1
78805,22132978,Finding Percents,1,140205,0,1
78805,22133246,Finding Percents,1,132248,0,1
78805,22134377,Finding Percents,1,109353,0,1
78806,22134298,Finding Percents,0,642719,0,0
78807,22133473,Finding Percents,0,45157,3,1
78807,22133812,Finding Percents,0,74939,1,2
78807,22134165,Finding Percents,1,69469,0,1
78807,22135247,Finding Percents,0,76704,0,1
78807,23896874,Finding Percents,0,113514,3,2
78808,22133243,Finding Percents,0,233370,3,11
78808,22136143,Finding Percents,0,29172,1,2
78809,22133619,Finding Percents,0,105137,3,2
78809,22134130,Finding Percents,0,11828,3,1
78809,22134240,Finding Percents,0,163620,3,2
78809,22135343,Finding Percents,0,21171,0,0
78810,22133049,Finding Percents,0,121420,2,1
78810,22133455,Finding Percents,1,125164,0,1
78810,22133668,Finding Percents,1,68882,0,1
78810,22133816,Finding Percents,1,197813,0,1
78811,22132920,Finding Percents,0,152173,3,1
78811,22133236,Finding Percents,0,22540,3,1
78811,22133313,Finding Percents,0,8844,3,1
78811,22133341,Finding Percents,0,6394,3,1
78811,22133391,Finding Percents,0,6235,3,1
78811,22133729,Finding Percents,1,70376,0,1
78811,22176068,Finding Percents,1,104597,0,1
78812,22133032,Finding Percents,0,72217,3,2
78812,22133260,Finding Percents,1,42187,0,1
78812,22133533,Finding Percents,0,128935,0,2
78812,22133888,Finding Percents,0,26375,0,2
78812,23894093,Finding Percents,0,92250,3,1
78812,23894904,Finding Percents,1,26953,0,1
78813,22133469,Finding Percents,0,161650,3,3
78813,22134687,Finding Percents,0,137412,3,2
78813,22135162,Finding Percents,0,108389,3,7
78813,22135869,Finding Percents,1,141886,0,1
78813,22845949,Finding Percents,0,38828,3,3
78813,23579876,Finding Percents,1,62547,0,1
78813,23579999,Finding Percents,1,44516,0,1
78814,22133029,Finding Percents,1,66528,0,1
78814,22133206,Finding Percents,1,63971,0,1
78814,22133397,Finding Percents,0,80378,3,2
78814,22134275,Finding Percents,1,85770,0,1
78814,22134455,Finding Percents,1,106879,0,1
78814,22135756,Finding Percents,1,72428,0,1
78815,22133214,Finding Percents,0,48235,3,2
78815,22133738,Finding Percents,0,125094,3,3
78815,22135731,Finding Percents,0,128641,0,1
78815,22709947,Finding Percents,0,33040,3,1
78815,22710019,Finding Percents,1,65021,0,1
78815,22710092,Finding Percents,1,25191,0,1
78815,22710170,Finding Percents,1,23333,0,1
78816,22132787,Finding Percents,1,158780,0,1
78816,22132994,Finding Percents,1,92921,0,1
78816,22133152,Finding Percents,1,125062,0,1
78816,22135646,Finding Percents,1,74593,0,1
78817,22132868,Finding Percents,1,98224,0,1
78817,22133038,Finding Percents,1,48793,0,1
78817,22133355,Finding Percents,1,103488,0,1
78819,22133184,Finding Percents,0,223750,3,2
78819,22134042,Finding Percents,1,113531,0,1
78819,22134265,Finding Percents,0,66896,3,1
78819,22135783,Finding Percents,1,113521,0,1
78819,22135994,Finding Percents,1,100566,0,1
78819,22136653,Finding Percents,1,329028,0,1
78833,22037653,Finding Percents,0,176403,3,7
78833,22041211,Finding Percents,0,72838,0,4
78833,22041777,Finding Percents,1,65404,0,1
78833,22043001,Finding Percents,0,42726,0,1
78834,22036540,Finding Percents,0,56313,3,6
78834,22039681,Finding Percents,0,13687,3,1
78834,22040154,Finding Percents,0,5031,2,1
78834,22040809,Finding Percents,0,47281,1,1
78834,22042747,Finding Percents,1,143297,0,1
78834,22249922,Finding Percents,0,134518,2,1
78834,22258794,Finding Percents,0,35145,2,1
78834,22259022,Finding Percents,0,95148,0,1
78835,22039725,Finding Percents,0,31256,3,1
78835,22040289,Finding Percents,0,10668,3,5
78835,22041432,Finding Percents,0,35135,3,1
78836,22251321,Finding Percents,0,256263,3,1
78836,22251643,Finding Percents,0,20641,3,1
78836,22251669,Finding Percents,0,163647,1,0
78837,22039367,Finding Percents,0,83488,3,4
78837,22040280,Finding Percents,1,13443,0,1
78837,22040337,Finding Percents,0,209471,3,2
78837,22040987,Finding Percents,0,9073,3,3
78837,22041545,Finding Percents,1,20695,0,1
78838,22038657,Finding Percents,1,104655,0,1
78838,22042432,Finding Percents,0,49574,3,1
78838,22043081,Finding Percents,0,134636,3,1
78838,22043960,Finding Percents,0,23135,3,1
78839,22037754,Finding Percents,0,233997,3,1
78839,22041108,Finding Percents,0,73032,2,3
78839,22041547,Finding Percents,0,5214,2,1
78839,22041876,Finding Percents,1,230237,0,1
78839,22044161,Finding Percents,1,56745,0,1
78840,22038146,Finding Percents,0,77594,3,1
78840,22038797,Finding Percents,0,59766,1,2
78840,22039421,Finding Percents,1,42313,0,1
78840,22039684,Finding Percents,1,37922,0,1
78840,22042949,Finding Percents,1,58819,0,1
78842,22044245,Finding Percents,0,71319,0,1
78842,22160362,Finding Percents,1,53636,0,1
78843,22044581,Finding Percents,0,31365,2,1
78843,22045226,Finding Percents,0,28953,1,1
78843,22046311,Finding Percents,0,36844,2,1
78843,22166014,Finding Percents,0,92660,3,4
78843,22166241,Finding Percents,0,21776,0,0
78843,22166381,Finding Percents,1,43428,0,1
78844,21976502,Finding Percents,0,287156,3,3
78844,22040420,Finding Percents,1,49875,0,1
78844,22042632,Finding Percents,0,61781,0,1
78845,22041073,Finding Percents,0,18078,3,1
78845,22042172,Finding Percents,0,215205,3,1
78845,22043369,Finding Percents,0,1969,3,1
78845,22044312,Finding Percents,0,2172,3,1
78845,22160414,Finding Percents,0,35609,0,0
78845,22161251,Finding Percents,1,97734,0,1
78845,22166400,Finding Percents,1,93015,0,1
78845,22166487,Finding Percents,1,149609,0,1
78845,22166657,Finding Percents,1,150953,0,1
78845,22856863,Finding Percents,0,122409,0,0
78847,22040317,Finding Percents,0,55811,2,1
78847,22041257,Finding Percents,0,30390,3,1
78847,22042217,Finding Percents,0,32203,3,1
78847,22043262,Finding Percents,0,10031,3,1
78847,22043726,Finding Percents,0,82795,3,1
78848,22039508,Finding Percents,0,72594,3,5
78848,22042642,Finding Percents,0,23937,3,1
78848,22042895,Finding Percents,0,5109,3,1
78848,22045770,Finding Percents,0,1891,0,0
78848,23001153,Finding Percents,0,8393,3,1
78849,22042615,Finding Percents,0,81002,3,1
78849,22043358,Finding Percents,0,38936,3,2
78849,22043621,Finding Percents,0,82183,3,1
78849,22044100,Finding Percents,0,60367,3,1
78877,23186028,Finding Percents,0,164779,3,3
78877,23186452,Finding Percents,0,56108,3,3
78877,23186571,Finding Percents,0,7953,3,1
78877,23186618,Finding Percents,0,7187,2,1
78877,23186648,Finding Percents,0,8141,2,1
78877,23186766,Finding Percents,0,56952,2,1
78877,23186951,Finding Percents,0,45578,2,2
78877,23187165,Finding Percents,0,8890,1,1
78877,23187186,Finding Percents,1,29907,0,1
78877,23187258,Finding Percents,1,25828,0,1
78877,24305804,Finding Percents,0,77516,2,3
78877,24306072,Finding Percents,0,12797,2,2
78877,24306159,Finding Percents,0,28094,3,3
78877,24306308,Finding Percents,0,18953,3,2
78877,24306378,Finding Percents,0,38234,3,1
78877,24306507,Finding Percents,0,9531,3,1
78877,24306605,Finding Percents,1,17688,0,1
78877,24306665,Finding Percents,1,14437,0,1
78877,30264302,Finding Percents,0,156035,0,1
78877,30265044,Finding Percents,0,43751,0,1
78877,30265225,Finding Percents,0,99314,0,1
78877,30265605,Finding Percents,0,103205,0,1
78877,30266253,Finding Percents,0,70955,0,1
78877,30266710,Finding Percents,0,128050,0,1
78877,30267527,Finding Percents,1,120143,0,1
78877,30268210,Finding Percents,0,46391,0,1
78877,30268600,Finding Percents,1,24751,0,1
78877,30268821,Finding Percents,1,16188,0,1
78877,30745664,Finding Percents,0,363125,0,1
78877,30746727,Finding Percents,0,69329,0,1
78877,30746951,Finding Percents,1,73906,0,1
78877,30747163,Finding Percents,1,50640,0,1
78877,30747314,Finding Percents,1,106297,0,1
78877,31153862,Finding Percents,1,160453,0,1
78877,31154392,Finding Percents,0,24265,0,3
78877,31154529,Finding Percents,1,13688,0,1
78877,31154575,Finding Percents,1,16922,0,1
78879,23188079,Finding Percents,1,114267,0,1
78879,23188202,Finding Percents,1,46345,0,1
78879,24306150,Finding Percents,1,83488,0,1
78879,30266850,Finding Percents,0,41720,0,1
78879,30267383,Finding Percents,1,32173,0,1
78879,30267627,Finding Percents,1,25033,0,1
78879,30267772,Finding Percents,0,21047,0,1
78879,30267939,Finding Percents,1,40580,0,1
78879,30268129,Finding Percents,1,22064,0,1
78879,30268298,Finding Percents,1,29861,0,1
78880,23186106,Finding Percents,0,53453,0,2
78880,23186421,Finding Percents,1,69562,0,1
78880,23186604,Finding Percents,1,49390,0,1
78880,30264652,Finding Percents,1,23094,0,1
78880,30264725,Finding Percents,1,19141,0,1
78880,30264833,Finding Percents,1,24235,0,1
78883,23186195,Finding Percents,0,214143,3,1
78883,23186970,Finding Percents,0,101036,3,2
78883,23187277,Finding Percents,0,108772,2,2
78883,23187622,Finding Percents,0,46000,3,2
78883,24368843,Finding Percents,0,43953,3,1
78883,24493095,Finding Percents,1,29313,0,1
78883,24493176,Finding Percents,1,23187,0,1
78883,25074267,Finding Percents,0,15953,2,1
78883,25074394,Finding Percents,0,54609,2,2
78883,25074564,Finding Percents,0,7719,2,1
78883,25074945,Finding Percents,0,11703,2,1
78883,25475853,Finding Percents,0,8031,2,1
78883,25476310,Finding Percents,0,5672,2,1
78883,25476321,Finding Percents,0,2844,2,1
78883,29526522,Finding Percents,0,38921,3,2
78883,29526710,Finding Percents,1,35891,0,1
78883,29526903,Finding Percents,1,36156,0,1
78883,29526933,Finding Percents,1,25891,0,1
78883,30271066,Finding Percents,0,35715,0,1
78883,30750825,Finding Percents,0,23044,0,1
78883,30750910,Finding Percents,0,23669,0,1
78883,30751017,Finding Percents,0,32824,0,1
78883,30751121,Finding Percents,0,28574,0,1
78883,30751202,Finding Percents,0,28811,0,1
78883,30751308,Finding Percents,0,72403,0,1
78883,30751557,Finding Percents,1,69388,0,1
78883,31043664,Finding Percents,0,72219,0,1
78883,31043874,Finding Percents,0,44562,0,1
78883,31044046,Finding Percents,0,63390,0,1
78883,31044260,Finding Percents,0,109828,0,1
78883,31044610,Finding Percents,0,8093,0,0
78883,31044670,Finding Percents,0,53765,0,1
78883,31044823,Finding Percents,0,51953,0,1
78883,31045070,Finding Percents,1,45031,0,1
78883,31108982,Finding Percents,1,39625,0,1
78883,31108996,Finding Percents,0,49390,0,1
78883,31109018,Finding Percents,0,56547,0,1
78883,31109029,Finding Percents,1,27031,0,1
78883,31109035,Finding Percents,1,22172,0,1
78883,31109042,Finding Percents,1,17390,0,1
78885,23186134,Finding Percents,1,42499,0,1
78885,23186275,Finding Percents,0,13875,3,5
78885,30265952,Finding Percents,0,33023,0,1
78885,30266321,Finding Percents,1,26076,0,1
78885,30266512,Finding Percents,1,18308,0,1
78885,30266618,Finding Percents,1,16936,0,1
78886,23187931,Finding Percents,0,29643,3,6
78886,23188667,Finding Percents,0,130383,3,2
78886,23188838,Finding Percents,0,14001,3,4
78886,23189043,Finding Percents,0,78635,0,2
78886,23189123,Finding Percents,0,68665,3,4
78886,24305901,Finding Percents,0,26969,3,1
78886,24306168,Finding Percents,0,169173,3,2
78886,24306537,Finding Percents,0,24360,3,2
78886,24306650,Finding Percents,1,20719,0,1
78886,24306681,Finding Percents,0,77703,3,2
78886,24716064,Finding Percents,1,60031,0,1
78886,24716188,Finding Percents,1,86657,0,1
78886,24716325,Finding Percents,0,42265,3,2
78886,24716453,Finding Percents,1,33469,0,1
78886,24716581,Finding Percents,1,23625,0,1
78886,24716672,Finding Percents,1,27125,0,1
78886,30264009,Finding Percents,0,138032,0,1
78886,30264602,Finding Percents,0,25891,0,1
78886,30264771,Finding Percents,0,20000,0,1
78886,30264892,Finding Percents,0,19687,0,1
78886,30265193,Finding Percents,1,22313,0,1
78886,30265338,Finding Percents,1,32172,0,1
78886,30265457,Finding Percents,1,38062,0,1
78888,23186717,Finding Percents,0,101481,3,4
78888,23187113,Finding Percents,0,56666,2,4
78888,23187527,Finding Percents,0,78252,1,4
78888,24883569,Finding Percents,1,70632,0,1
78888,30266639,Finding Percents,0,102552,0,1
78888,30267421,Finding Percents,0,89243,0,1
78888,30267998,Finding Percents,0,98041,0,1
78888,30268653,Finding Percents,0,14470,0,0
78888,30268801,Finding Percents,0,45173,0,1
78888,30269146,Finding Percents,0,62221,0,1
78888,30269505,Finding Percents,0,3954,0,1
78888,30269583,Finding Percents,0,73595,0,1
78888,30270183,Finding Percents,0,89674,0,1
78888,30270836,Finding Percents,0,57609,0,1
78888,30749377,Finding Percents,0,65850,0,1
78888,30749727,Finding Percents,1,26105,0,1
78888,30749847,Finding Percents,0,29656,0,1
78888,30749994,Finding Percents,0,16846,0,1
78888,30750055,Finding Percents,1,21991,0,1
78888,30750165,Finding Percents,1,19646,0,1
78888,30750278,Finding Percents,1,18799,0,1
78890,23186245,Finding Percents,0,40562,3,2
78890,23186463,Finding Percents,0,5765,3,1
78890,23186787,Finding Percents,0,91407,3,3
78890,23187494,Finding Percents,0,27220,3,1
78890,23188069,Finding Percents,0,4166,3,1
78890,25074642,Finding Percents,0,88328,3,1
78890,25075027,Finding Percents,0,19406,3,1
78890,25075235,Finding Percents,0,56063,3,1
78890,25075404,Finding Percents,0,13093,3,1
78890,25075705,Finding Percents,0,28642,3,1
78890,25075840,Finding Percents,0,9851,3,1
78890,30749145,Finding Percents,0,2719,0,0
78890,30750344,Finding Percents,0,142492,0,0
78890,30750970,Finding Percents,0,17589,3,2
78890,30751087,Finding Percents,1,12747,0,1
78890,31155071,Finding Percents,1,19922,0,1
78890,31157015,Finding Percents,0,1125,0,0
78890,31157038,Finding Percents,0,1593,0,0
78890,31157059,Finding Percents,0,2812,0,0
78890,31157073,Finding Percents,0,1375,0,0
78890,31157098,Finding Percents,0,1485,0,0
78890,31157113,Finding Percents,0,1749,0,0
78890,31157123,Finding Percents,0,1797,0,0
78890,35468713,Finding Percents,1,8265,0,1
78892,23186818,Finding Percents,0,27021,3,1
78892,23186941,Finding Percents,0,38238,3,2
78892,23187492,Finding Percents,0,38292,3,1
78892,23187582,Finding Percents,1,34755,0,1
78892,23187933,Finding Percents,0,31235,3,1
78892,23188011,Finding Percents,0,13763,3,1
78892,24306293,Finding Percents,0,34578,3,1
78892,24306359,Finding Percents,0,45093,3,2
78892,24306640,Finding Percents,0,22266,3,2
78892,24306735,Finding Percents,0,60484,3,2
78892,24721203,Finding Percents,1,28394,0,1
78892,24721264,Finding Percents,1,45622,0,1
78892,24721340,Finding Percents,1,49515,0,1
78892,30265297,Finding Percents,1,169471,0,1
78892,30265899,Finding Percents,1,79674,0,1
78892,30266273,Finding Percents,1,30234,0,1
78893,23186113,Finding Percents,0,57529,3,3
78893,23187095,Finding Percents,0,130995,3,1
78893,23187393,Finding Percents,0,85840,3,1
78893,25074028,Finding Percents,0,35032,3,2
78893,25074274,Finding Percents,0,49283,3,1
78893,25074484,Finding Percents,0,12969,3,2
78893,25074568,Finding Percents,0,12563,3,2
78893,25074730,Finding Percents,0,9235,3,3
78893,25077395,Finding Percents,0,17501,3,7
78893,30845729,Finding Percents,0,109571,0,1
78893,30846130,Finding Percents,1,105747,0,1
78893,34695473,Finding Percents,0,21334,0,1
78893,34695560,Finding Percents,0,34968,0,1
78893,34695654,Finding Percents,1,46025,0,1
78893,34695759,Finding Percents,0,15242,0,1
78893,34695836,Finding Percents,1,23973,0,1
78893,34695897,Finding Percents,1,18288,0,1
78893,34695925,Finding Percents,1,27471,0,1
78894,23187953,Finding Percents,0,71187,0,4
78894,23188428,Finding Percents,0,49078,0,4
78894,23188633,Finding Percents,1,40000,0,1
78894,29035846,Finding Percents,0,18903,3,4
78894,29925419,Finding Percents,0,38683,3,3
78894,29926038,Finding Percents,0,32966,3,2
78894,29926272,Finding Percents,0,45253,3,2
78894,29926515,Finding Percents,0,23143,3,1
78894,29995154,Finding Percents,1,26016,0,1
78894,30267175,Finding Percents,0,24501,0,1
78894,30267403,Finding Percents,0,23484,0,1
78894,30267631,Finding Percents,1,20322,0,1
78894,30267739,Finding Percents,1,17759,0,1
78894,30267867,Finding Percents,1,13445,0,1
78895,23186217,Finding Percents,0,311732,0,2
78895,23187111,Finding Percents,1,60477,0,1
78895,23187227,Finding Percents,1,33294,0,1
78895,23187422,Finding Percents,1,34866,0,1
78895,30268288,Finding Percents,1,45655,0,1
78895,30268667,Finding Percents,0,68365,0,1
78895,30269207,Finding Percents,1,74944,0,1
78895,30269705,Finding Percents,1,20771,0,1
78895,30269873,Finding Percents,1,34191,0,1
78897,23186725,Finding Percents,0,21953,2,1
78897,23187253,Finding Percents,0,4390,2,1
78897,23187468,Finding Percents,0,6156,2,1
78897,23187671,Finding Percents,0,3656,2,1
78897,23187764,Finding Percents,0,2796,2,1
78897,23187820,Finding Percents,0,5515,2,1
78897,30267669,Finding Percents,0,4497,3,5
78897,30268540,Finding Percents,0,1890,3,1
78897,30748592,Finding Percents,0,15468,0,0
78897,30748648,Finding Percents,0,5875,0,0
78897,30748685,Finding Percents,0,2469,0,0
78897,30748730,Finding Percents,0,1297,0,0
78897,30748745,Finding Percents,0,9625,0,0
78897,30748785,Finding Percents,0,1172,0,0
78897,30748804,Finding Percents,0,1766,0,0
78897,30748823,Finding Percents,0,734,0,0
78897,30748841,Finding Percents,0,891,0,0
78897,30748851,Finding Percents,0,6531,0,0
78903,21702158,Finding Percents,1,267613,0,1
78903,27003227,Finding Percents,0,574578,0,1
78903,27003253,Finding Percents,0,92935,0,1
78903,27003263,Finding Percents,0,65184,0,1
78903,27003269,Finding Percents,1,74736,0,1
78903,27003295,Finding Percents,1,205620,0,1
78903,27003313,Finding Percents,1,62529,0,1
78903,27003325,Finding Percents,1,58097,0,1
78903,30446742,Finding Percents,1,37240,0,1
78903,30447294,Finding Percents,1,40330,0,1
78903,30447361,Finding Percents,1,76727,0,1
78903,30447482,Finding Percents,1,113882,0,1
78903,30447746,Finding Percents,0,44090,0,1
78903,30447876,Finding Percents,1,162906,0,1
78903,30448065,Finding Percents,1,38690,0,1
78903,30448113,Finding Percents,1,65474,0,1
78903,30448244,Finding Percents,1,44874,0,1
78903,30448339,Finding Percents,1,18418,0,1
78904,21702723,Finding Percents,1,48453,0,1
78904,27002353,Finding Percents,1,314281,0,1
78904,27002424,Finding Percents,1,20563,0,1
78904,27002433,Finding Percents,1,18578,0,1
78904,27002443,Finding Percents,1,22172,0,1
78904,27002462,Finding Percents,1,18843,0,1
78904,30145779,Finding Percents,1,49218,0,1
78904,30446897,Finding Percents,1,27984,0,1
78904,30446966,Finding Percents,1,53609,0,1
78904,30447061,Finding Percents,1,38953,0,1
78904,30447156,Finding Percents,1,24247,0,1
78904,30450346,Finding Percents,1,111709,0,1
78904,31519595,Finding Percents,1,33669,0,1
78904,31519639,Finding Percents,1,36434,0,1
78904,31519656,Finding Percents,1,23819,0,1
78904,31519682,Finding Percents,1,26224,0,1
78905,21705402,Finding Percents,1,172484,0,1
78905,26990226,Finding Percents,1,113314,0,1
78905,26990247,Finding Percents,1,37280,0,1
78905,26990282,Finding Percents,1,45361,0,1
78905,26990292,Finding Percents,1,31741,0,1
78905,26990303,Finding Percents,1,45819,0,1
78905,30213286,Finding Percents,1,233158,0,1
78905,30213610,Finding Percents,1,28013,0,1
78905,30213725,Finding Percents,1,34859,0,1
78905,30214135,Finding Percents,0,39316,0,2
78905,30214204,Finding Percents,1,79113,0,1
78905,30214242,Finding Percents,1,84703,0,1
78905,30214297,Finding Percents,1,30851,0,1
78905,30214325,Finding Percents,1,44826,0,1
78905,30214359,Finding Percents,1,38432,0,1
78905,30238686,Finding Percents,0,54740,0,2
78905,30238695,Finding Percents,1,17918,0,1
78906,21694721,Finding Percents,0,358882,4,2
78906,21696753,Finding Percents,0,57365,3,1
78906,21696908,Finding Percents,1,31078,0,1
78906,21696924,Finding Percents,1,39088,0,1
78906,21696981,Finding Percents,1,36823,0,1
78906,26988290,Finding Percents,1,56149,0,1
78906,26988384,Finding Percents,1,26571,0,1
78906,26988428,Finding Percents,1,25223,0,1
78906,26988483,Finding Percents,1,18949,0,1
78906,26988498,Finding Percents,1,27286,0,1
78906,29969724,Finding Percents,0,356229,3,2
78906,29971258,Finding Percents,1,66413,0,1
78906,29971564,Finding Percents,1,17453,0,1
78906,30239104,Finding Percents,0,20790,0,2
78906,30239130,Finding Percents,1,17044,0,1
78906,30239188,Finding Percents,1,24733,0,1
78906,30239204,Finding Percents,1,22485,0,1
78906,30239228,Finding Percents,1,25030,0,1
78906,30239259,Finding Percents,1,23950,0,1
78906,30239272,Finding Percents,1,18422,0,1
78907,21700691,Finding Percents,1,2995,0,1
78907,26996967,Finding Percents,1,47769,0,1
78907,26996993,Finding Percents,1,56619,0,1
78907,26997061,Finding Percents,1,14494,0,1
78907,26997074,Finding Percents,1,17061,0,1
78907,26997091,Finding Percents,1,20417,0,1
78907,30237545,Finding Percents,1,14140,0,1
78907,30237565,Finding Percents,1,12793,0,1
78907,30237573,Finding Percents,0,8531,1,5
78907,30237604,Finding Percents,1,5193,0,1
78907,30237611,Finding Percents,1,15872,0,1
78907,30237679,Finding Percents,1,19492,0,1
78907,30237693,Finding Percents,1,22968,0,1
78907,30237700,Finding Percents,1,28265,0,1
78907,30237707,Finding Percents,1,15961,0,1
78907,30237717,Finding Percents,1,24336,0,1
78908,21686144,Finding Percents,0,69598,4,7
78908,21686937,Finding Percents,1,27548,0,1
78908,21686996,Finding Percents,1,34297,0,1
78908,21687047,Finding Percents,0,31893,1,1
78908,21687081,Finding Percents,1,31529,0,1
78908,21773103,Finding Percents,1,45490,0,1
78908,21773124,Finding Percents,1,27379,0,1
78908,26988413,Finding Percents,0,114951,0,1
78908,26988593,Finding Percents,0,65279,0,1
78908,26988668,Finding Percents,1,30162,0,1
78908,26988705,Finding Percents,1,30321,0,1
78908,26988750,Finding Percents,1,20675,0,1
78908,26988772,Finding Percents,0,21397,0,1
78908,26993113,Finding Percents,1,22652,0,1
78908,30092891,Finding Percents,1,304063,0,1
78908,30302375,Finding Percents,0,47940,3,2
78908,30302775,Finding Percents,0,33109,3,2
78908,30303116,Finding Percents,1,192554,0,1
78908,30410961,Finding Percents,1,8553,0,1
78908,30411106,Finding Percents,1,23987,0,1
78908,30411350,Finding Percents,1,515800,0,1
78908,30412665,Finding Percents,1,27791,0,1
78908,30412779,Finding Percents,1,34155,0,1
78908,30412853,Finding Percents,1,31790,0,1
78908,30412923,Finding Percents,1,20892,0,1
78909,21691462,Finding Percents,1,33244,0,1
78909,26988265,Finding Percents,0,45501,0,1
78909,26988351,Finding Percents,1,18790,0,1
78909,26988392,Finding Percents,1,17112,0,1
78909,26988419,Finding Percents,1,13773,0,1
78909,26988450,Finding Percents,1,14785,0,1
78909,26988481,Finding Percents,1,15158,0,1
78909,29969651,Finding Percents,1,28026,0,1
78909,30249817,Finding Percents,1,62248,0,1
78909,30249824,Finding Percents,1,11933,0,1
78909,30249888,Finding Percents,1,24989,0,1
78909,30249895,Finding Percents,1,12884,0,1
78909,30249902,Finding Percents,1,14921,0,1
78909,30249911,Finding Percents,1,14883,0,1
78909,30249926,Finding Percents,1,12329,0,1
78910,21685764,Finding Percents,1,203053,0,1
78910,26996107,Finding Percents,0,251801,0,1
78910,26996338,Finding Percents,1,202429,0,1
78910,26996462,Finding Percents,1,119660,0,1
78910,26996530,Finding Percents,1,24981,0,1
78910,26996568,Finding Percents,1,36246,0,1
78910,26996623,Finding Percents,1,52843,0,1
78910,30247695,Finding Percents,0,27870,1,6
78910,30247900,Finding Percents,1,23913,0,1
78910,30247928,Finding Percents,1,15322,0,1
78910,30248117,Finding Percents,1,19516,0,1
78910,30248139,Finding Percents,1,22923,0,1
78910,30248267,Finding Percents,1,61441,0,1
78910,30248299,Finding Percents,1,18418,0,1
78910,30248313,Finding Percents,1,21180,0,1
78910,30248329,Finding Percents,1,25004,0,1
78910,30248354,Finding Percents,1,25616,0,1
78910,30286459,Finding Percents,1,22927,0,1
78911,21700011,Finding Percents,1,45775,0,1
78911,26995906,Finding Percents,0,13806,0,0
78911,27134314,Finding Percents,1,31700,0,1
78911,27134375,Finding Percents,1,28720,0,1
78911,27134411,Finding Percents,1,27675,0,1
78911,27134438,Finding Percents,1,27675,0,1
78911,27134482,Finding Percents,0,18954,0,1
78911,27134522,Finding Percents,1,21340,0,1
78911,27134541,Finding Percents,1,30248,0,1
78911,27134582,Finding Percents,1,34586,0,1
78911,27134612,Finding Percents,1,33134,0,1
78911,27134636,Finding Percents,1,25147,0,1
78911,30050908,Finding Percents,1,29484,0,1
78911,30050951,Finding Percents,0,59795,1,2
78911,30051046,Finding Percents,1,50544,0,1
78911,30422036,Finding Percents,1,19407,0,1
78911,30422378,Finding Percents,1,18112,0,1
78911,30422457,Finding Percents,1,35740,0,1
78911,30422661,Finding Percents,1,24180,0,1
78911,30422762,Finding Percents,1,20733,0,1
78911,30422889,Finding Percents,1,23556,0,1
78911,30423012,Finding Percents,1,20295,0,1
78911,30423116,Finding Percents,1,18143,0,1
78912,21686270,Finding Percents,1,53685,0,1
78912,26993214,Finding Percents,1,80670,0,1
78912,26993335,Finding Percents,1,363018,0,1
78912,26993638,Finding Percents,1,21401,0,1
78912,26993677,Finding Percents,1,21066,0,1
78912,26993715,Finding Percents,1,20028,0,1
78912,30228102,Finding Percents,1,21845,0,1
78912,30228696,Finding Percents,1,28056,0,1
78912,30228952,Finding Percents,1,26105,0,1
78912,30229043,Finding Percents,1,21693,0,1
78912,30229131,Finding Percents,1,20551,0,1
78912,30229203,Finding Percents,1,14540,0,1
78912,30229244,Finding Percents,1,20794,0,1
78913,21687935,Finding Percents,1,90731,0,1
78913,26992003,Finding Percents,1,120793,0,1
78913,26998173,Finding Percents,1,52248,0,1
78913,26998197,Finding Percents,1,26503,0,1
78913,26998206,Finding Percents,1,46543,0,1
78913,26998249,Finding Percents,1,36619,0,1
78913,30057448,Finding Percents,1,270916,0,1
78913,30058645,Finding Percents,1,84435,0,1
78913,30302956,Finding Percents,1,36556,0,1
78913,30303234,Finding Percents,1,66401,0,1
78913,30303587,Finding Percents,1,93516,0,1
78913,30304025,Finding Percents,1,128806,0,1
78913,30575045,Finding Percents,1,310148,0,1
78913,30575351,Finding Percents,1,258373,0,1
78913,30599009,Finding Percents,1,166276,0,1
78913,30599094,Finding Percents,1,17830,0,1
78914,22564813,Finding Percents,1,76508,0,1
78914,22564858,Finding Percents,1,36030,0,1
78914,22564881,Finding Percents,1,39574,0,1
78914,26995523,Finding Percents,1,57913,0,1
78914,26995577,Finding Percents,1,38824,0,1
78914,26995633,Finding Percents,1,30001,0,1
78914,26995673,Finding Percents,1,62768,0,1
78914,26995766,Finding Percents,1,51928,0,1
78914,30180230,Finding Percents,1,96006,0,1
78914,31745498,Finding Percents,1,39487,0,1
78914,31745542,Finding Percents,1,36018,0,1
78914,32876493,Finding Percents,1,67796,0,1
78914,32876692,Finding Percents,1,52271,0,1
78914,32876761,Finding Percents,1,64440,0,1
78914,32876801,Finding Percents,1,71731,0,1
78914,32876887,Finding Percents,1,55907,0,1
78914,32876975,Finding Percents,1,94495,0,1
